b-last,b-avg,b-min,b-max,c-last,c-avg,c-min,c-max,d-last,d-avg,d-min,d-max,e-last,e-avg,e-min,e-max,e2e-last,e2e-avg,e2e-min,e2e-max
0,0.0,0,0,26127,463.3,97,29138,1,1.2,0,99,704,104.4,70,809,26832,568.9,188,29672
0,0.0,0,0,30155,481.5,97,30155,1,1.2,0,99,709,104.8,70,809,30865,587.5,188,30865
0,0.0,0,0,14121,489.8,97,30155,2,1.2,0,99,739,105.1,70,809,14862,596.2,188,30865
0,0.0,0,0,15116,498.8,97,30155,1,1.2,0,99,797,105.6,70,809,15914,605.6,188,30865
0,0.0,0,0,11118,505.3,97,30155,1,1.2,0,99,852,106.0,70,852,11971,612.5,188,30865
0,0.0,0,0,9120,510.5,97,30155,1,1.2,0,99,850,106.5,70,852,9971,618.2,188,30865
0,0.0,0,0,13121,518.3,97,30155,2,1.2,0,99,848,106.9,70,852,13971,626.4,188,30865
0,0.0,0,0,21108,530.8,97,30155,1,1.2,0,99,1000,107.5,70,1000,22109,639.5,188,30865
0,0.0,0,0,19135,542.2,97,30155,0,1.2,0,99,1103,108.1,70,1103,20238,651.5,188,30865
0,0.0,0,0,27112,558.4,97,30155,1,1.2,0,99,1110,108.7,70,1110,28223,668.3,188,30865
0,0.0,0,0,3153,560.0,97,30155,1,1.2,0,99,1066,109.3,70,1110,4220,670.5,188,30865
0,0.0,0,0,2124,560.9,97,30155,5,1.2,0,99,1091,109.9,70,1110,3220,672.0,188,30865
0,0.0,0,0,20158,572.8,97,30155,2,1.2,0,99,1062,110.5,70,1110,21222,684.5,188,30865
0,0.0,0,0,18135,583.5,97,30155,1,1.2,0,99,1207,111.1,70,1207,19343,695.9,188,30865
0,0.0,0,0,8095,588.1,97,30155,1,1.2,0,99,122,111.1,70,1207,8218,700.4,188,30865
0,0.0,0,0,14095,596.3,97,30155,1,1.2,0,99,169,111.2,70,1207,14265,708.7,188,30865
0,0.0,0,0,12098,603.3,97,30155,11,1.2,0,99,240,111.2,70,1207,12349,715.7,188,30865
0,0.0,0,0,5080,606.0,97,30155,2,1.2,0,99,249,111.3,70,1207,5331,718.5,188,30865
0,0.0,0,0,4103,608.1,97,30155,1,1.2,0,99,305,111.4,70,1207,4409,720.8,188,30865
0,0.0,0,0,7109,612.1,97,30155,3,1.2,0,99,314,111.6,70,1207,7426,724.8,188,30865
0,0.0,0,0,13106,619.6,97,30155,6,1.2,0,99,362,111.7,70,1207,13474,732.6,188,30865
0,0.0,0,0,9093,624.7,97,30155,13,1.2,0,99,352,111.9,70,1207,9458,737.8,188,30865
0,0.0,0,0,11109,631.1,97,30155,4,1.2,0,99,502,112.1,70,1207,11615,744.4,188,30865
0,0.0,0,0,2095,632.0,97,30155,3,1.2,0,99,499,112.3,70,1207,2597,745.5,188,30865
0,0.0,0,0,10102,637.7,97,30155,4,1.2,0,99,493,112.6,70,1207,10599,751.5,188,30865
0,0.0,0,0,6088,641.0,97,30155,6,1.2,0,99,503,112.8,70,1207,6597,755.0,188,30865
0,0.0,0,0,1084,641.3,97,30155,2,1.2,0,99,495,113.0,70,1207,1581,755.5,188,30865
0,0.0,0,0,3121,642.8,97,30155,1,1.2,0,99,491,113.3,70,1207,3613,757.3,188,30865
0,0.0,0,0,259,642.5,97,30155,0,1.2,0,99,488,113.5,70,1207,747,757.2,188,30865
0,0.0,0,0,344,642.3,97,30155,1,1.2,0,99,94,113.5,70,1207,439,757.1,188,30865
0,0.0,0,0,420,642.2,97,30155,1,1.2,0,99,98,113.5,70,1207,519,756.9,188,30865
0,0.0,0,0,337,642.0,97,30155,0,1.2,0,99,101,113.5,70,1207,438,756.7,188,30865
0,0.0,0,0,329,641.8,97,30155,1,1.2,0,99,93,113.4,70,1207,423,756.5,188,30865
0,0.0,0,0,4793,644.3,97,30155,1,1.2,0,99,99,113.4,70,1207,4893,759.0,188,30865
0,0.0,0,0,5788,647.4,97,30155,1,1.2,0,99,149,113.5,70,1207,5938,762.1,188,30865
0,0.0,0,0,2792,648.7,97,30155,1,1.2,0,99,193,113.5,70,1207,2986,763.5,188,30865
0,0.0,0,0,1787,649.4,97,30155,1,1.2,0,99,198,113.6,70,1207,1986,764.2,188,30865
0,0.0,0,0,6779,653.1,97,30155,2,1.2,0,99,268,113.6,70,1207,7049,768.0,188,30865
0,0.0,0,0,3797,654.9,97,30155,1,1.2,0,99,264,113.7,70,1207,4062,769.9,188,30865
0,0.0,0,0,794,655.0,97,30155,2,1.2,0,99,406,113.9,70,1207,1202,770.2,188,30865
0,0.0,0,0,498,654.9,97,30155,1,1.2,0,99,93,113.9,70,1207,592,770.1,188,30865
0,0.0,0,0,368,654.8,97,30155,1,1.2,0,99,86,113.9,70,1207,455,769.9,188,30865
0,0.0,0,0,3132,656.2,97,30155,0,1.2,0,99,86,113.9,70,1207,3218,771.4,188,30865
0,0.0,0,0,2111,657.1,97,30155,1,1.2,0,99,168,113.9,70,1207,2280,772.3,188,30865
0,0.0,0,0,1132,657.4,97,30155,1,1.2,0,99,194,113.9,70,1207,1327,772.6,188,30865
0,0.0,0,0,375,657.2,97,30155,4,1.2,0,99,120,114.0,70,1207,499,772.4,188,30865
0,0.0,0,0,447,657.1,97,30155,1,1.2,0,99,102,113.9,70,1207,550,772.3,188,30865
0,0.0,0,0,178,656.8,97,30155,1,1.2,0,99,132,114.0,70,1207,311,772.0,188,30865
0,0.0,0,0,539,656.7,97,30155,0,1.2,0,99,106,114.0,70,1207,645,771.9,188,30865
0,0.0,0,0,419,656.6,97,30155,1,1.2,0,99,110,113.9,70,1207,530,771.8,188,30865
0,0.0,0,0,529,656.5,97,30155,1,1.2,0,99,110,113.9,70,1207,640,771.7,188,30865
0,0.0,0,0,241,656.3,97,30155,1,1.2,0,99,116,113.9,70,1207,358,771.5,188,30865
0,0.0,0,0,267,656.1,97,30155,1,1.2,0,99,95,113.9,70,1207,363,771.2,188,30865
0,0.0,0,0,363,655.9,97,30155,1,1.2,0,99,104,113.9,70,1207,468,771.0,188,30865
0,0.0,0,0,304,655.7,97,30155,1,1.2,0,99,105,113.9,70,1207,410,770.8,188,30865
0,0.0,0,0,333,655.5,97,30155,1,1.2,0,99,106,113.9,70,1207,440,770.6,188,30865
0,0.0,0,0,145,655.2,97,30155,1,1.2,0,99,104,113.9,70,1207,250,770.3,188,30865
0,0.0,0,0,211,654.9,97,30155,1,1.2,0,99,89,113.9,70,1207,301,770.1,188,30865
0,0.0,0,0,298,654.7,97,30155,2,1.2,0,99,95,113.9,70,1207,395,769.8,188,30865
0,0.0,0,0,1731,655.3,97,30155,1,1.2,0,99,113,113.9,70,1207,1845,770.5,188,30865
0,0.0,0,0,729,655.4,97,30155,1,1.2,0,99,165,113.9,70,1207,895,770.5,188,30865
0,0.0,0,0,2734,656.6,97,30155,1,1.2,0,99,236,114.0,70,1207,2971,771.8,188,30865
0,0.0,0,0,371,656.4,97,30155,0,1.2,0,99,98,114.0,70,1207,469,771.7,188,30865
0,0.0,0,0,274,656.2,97,30155,0,1.2,0,99,88,114.0,70,1207,362,771.4,188,30865
0,0.0,0,0,173,655.9,97,30155,1,1.2,0,99,110,114.0,70,1207,284,771.1,188,30865
0,0.0,0,0,433,655.8,97,30155,1,1.2,0,99,103,114.0,70,1207,537,771.0,188,30865
0,0.0,0,0,201,655.5,97,30155,1,1.2,0,99,85,113.9,70,1207,287,770.7,188,30865
0,0.0,0,0,416,655.4,97,30155,1,1.2,0,99,102,113.9,70,1207,519,770.6,188,30865
0,0.0,0,0,484,655.3,97,30155,1,1.2,0,99,158,114.0,70,1207,643,770.5,188,30865
0,0.0,0,0,252,655.1,97,30155,1,1.2,0,99,121,114.0,70,1207,374,770.3,188,30865
0,0.0,0,0,1200,655.4,97,30155,1,1.2,0,99,110,114.0,70,1207,1311,770.6,188,30865
0,0.0,0,0,2204,656.3,97,30155,1,1.2,0,99,157,114.0,70,1207,2362,771.5,188,30865
0,0.0,0,0,439,656.2,97,30155,1,1.2,0,99,129,114.0,70,1207,569,771.4,188,30865
0,0.0,0,0,375,656.0,97,30155,1,1.2,0,99,94,114.0,70,1207,470,771.2,188,30865
0,0.0,0,0,372,655.8,97,30155,1,1.2,0,99,113,114.0,70,1207,486,771.0,188,30865
0,0.0,0,0,260,655.6,97,30155,1,1.2,0,99,100,114.0,70,1207,361,770.8,188,30865
0,0.0,0,0,192,655.3,97,30155,1,1.2,0,99,92,114.0,70,1207,285,770.5,188,30865
0,0.0,0,0,247,655.1,97,30155,0,1.2,0,99,88,113.9,70,1207,335,770.3,188,30865
0,0.0,0,0,179,654.8,97,30155,0,1.2,0,99,101,113.9,70,1207,280,770.0,188,30865
0,0.0,0,0,294,654.6,97,30155,1,1.2,0,99,93,113.9,70,1207,388,769.8,188,30865
0,0.0,0,0,272,654.4,97,30155,1,1.2,0,99,87,113.9,70,1207,360,769.5,188,30865
0,0.0,0,0,309,654.2,97,30155,1,1.2,0,99,99,113.9,70,1207,409,769.3,188,30865
0,0.0,0,0,646,654.2,97,30155,1,1.2,0,99,104,113.9,70,1207,751,769.3,188,30865
0,0.0,0,0,1646,654.7,97,30155,0,1.2,0,99,136,113.9,70,1207,1782,769.9,188,30865
0,0.0,0,0,377,654.6,97,30155,1,1.2,0,99,95,113.9,70,1207,473,769.7,188,30865
0,0.0,0,0,354,654.4,97,30155,2,1.2,0,99,99,113.9,70,1207,455,769.5,188,30865
0,0.0,0,0,457,654.3,97,30155,1,1.2,0,99,102,113.9,70,1207,560,769.4,188,30865
0,0.0,0,0,395,654.1,97,30155,1,1.2,0,99,86,113.9,70,1207,482,769.2,188,30865
0,0.0,0,0,185,653.9,97,30155,1,1.2,0,99,93,113.9,70,1207,279,768.9,188,30865
0,0.0,0,0,276,653.6,97,30155,1,1.2,0,99,105,113.8,70,1207,382,768.7,188,30865
0,0.0,0,0,771,653.7,97,30155,1,1.2,0,99,108,113.8,70,1207,880,768.8,188,30865
0,0.0,0,0,129,653.4,97,30155,0,1.2,0,99,110,113.8,70,1207,239,768.5,188,30865
0,0.0,0,0,189,653.1,97,30155,0,1.2,0,99,98,113.8,70,1207,287,768.2,188,30865
0,0.0,0,0,408,653.0,97,30155,1,1.2,0,99,91,113.8,70,1207,500,768.0,188,30865
0,0.0,0,0,398,652.8,97,30155,1,1.2,0,99,91,113.8,70,1207,490,767.9,188,30865
0,0.0,0,0,445,652.7,97,30155,1,1.2,0,99,108,113.8,70,1207,554,767.8,188,30865
0,0.0,0,0,303,652.5,97,30155,1,1.2,0,99,114,113.8,70,1207,418,767.6,188,30865
0,0.0,0,0,309,652.3,97,30155,0,1.2,0,99,108,113.8,70,1207,417,767.4,188,30865
0,0.0,0,0,228,652.1,97,30155,1,1.2,0,99,88,113.8,70,1207,317,767.1,188,30865
0,0.0,0,0,375,651.9,97,30155,1,1.2,0,99,92,113.8,70,1207,468,766.9,188,30865
0,0.0,0,0,176,651.6,97,30155,1,1.2,0,99,104,113.8,70,1207,281,766.6,188,30865
0,0.0,0,0,870,651.8,97,30155,1,1.2,0,99,108,113.8,70,1207,979,766.8,188,30865
0,0.0,0,0,1874,652.5,97,30155,1,1.2,0,99,229,113.8,70,1207,2104,767.5,188,30865
0,0.0,0,0,410,652.3,97,30155,1,1.2,0,99,95,113.8,70,1207,506,767.4,188,30865
0,0.0,0,0,309,652.1,97,30155,1,1.2,0,99,103,113.8,70,1207,413,767.2,188,30865
0,0.0,0,0,593,652.1,97,30155,1,1.2,0,99,85,113.8,70,1207,679,767.1,188,30865
0,0.0,0,0,434,652.0,97,30155,1,1.2,0,99,91,113.8,70,1207,526,767.0,188,30865
0,0.0,0,0,244,651.7,97,30155,1,1.2,0,99,89,113.8,70,1207,334,766.7,188,30865
0,0.0,0,0,342,651.6,97,30155,1,1.2,0,99,100,113.8,70,1207,443,766.6,188,30865
0,0.0,0,0,899,651.7,97,30155,1,1.2,0,99,98,113.8,70,1207,998,766.7,188,30865
0,0.0,0,0,1912,652.4,97,30155,1,1.2,0,99,154,113.8,70,1207,2067,767.4,188,30865
0,0.0,0,0,2923,653.7,97,30155,1,1.2,0,99,175,113.8,70,1207,3099,768.8,188,30865
0,0.0,0,0,486,653.6,97,30155,1,1.2,0,99,103,113.8,70,1207,590,768.7,188,30865
0,0.0,0,0,233,653.4,97,30155,1,1.2,0,99,93,113.8,70,1207,327,768.4,188,30865
0,0.0,0,0,174,653.1,97,30155,1,1.2,0,99,86,113.8,70,1207,261,768.1,188,30865
0,0.0,0,0,501,653.0,97,30155,1,1.2,0,99,102,113.8,70,1207,604,768.0,188,30865
0,0.0,0,0,326,652.9,97,30155,2,1.2,0,99,106,113.8,70,1207,434,767.8,188,30865
0,0.0,0,0,338,652.7,97,30155,1,1.2,0,99,120,113.8,70,1207,459,767.7,188,30865
0,0.0,0,0,349,652.5,97,30155,1,1.2,0,99,94,113.8,70,1207,444,767.5,188,30865
0,0.0,0,0,345,652.3,97,30155,1,1.2,0,99,102,113.8,70,1207,448,767.3,188,30865
0,0.0,0,0,526,652.2,97,30155,1,1.2,0,99,94,113.7,70,1207,621,767.2,188,30865
0,0.0,0,0,368,652.1,97,30155,0,1.2,0,99,99,113.7,70,1207,467,767.0,188,30865
0,0.0,0,0,487,652.0,97,30155,1,1.2,0,99,101,113.7,70,1207,589,766.9,188,30865
0,0.0,0,0,214,651.7,97,30155,1,1.2,0,99,93,113.7,70,1207,308,766.7,188,30865
0,0.0,0,0,432,651.6,97,30155,1,1.2,0,99,92,113.7,70,1207,525,766.5,188,30865
0,0.0,0,0,208,651.4,97,30155,2,1.2,0,99,78,113.7,70,1207,288,766.3,188,30865
0,0.0,0,0,382,651.2,97,30155,1,1.2,0,99,93,113.7,70,1207,476,766.1,188,30865
0,0.0,0,0,413,651.1,97,30155,1,1.2,0,99,118,113.7,70,1207,532,766.0,188,30865
0,0.0,0,0,458,651.0,97,30155,1,1.2,0,99,104,113.7,70,1207,563,765.9,188,30865
0,0.0,0,0,512,650.9,97,30155,1,1.2,0,99,87,113.7,70,1207,600,765.8,188,30865
0,0.0,0,0,157,650.6,97,30155,1,1.2,0,99,192,113.7,70,1207,350,765.5,188,30865
0,0.0,0,0,487,650.5,97,30155,1,1.2,0,99,85,113.7,70,1207,573,765.4,188,30865
0,0.0,0,0,345,650.3,97,30155,1,1.2,0,99,98,113.7,70,1207,444,765.2,188,30865
0,0.0,0,0,218,650.1,97,30155,1,1.2,0,99,94,113.7,70,1207,313,765.0,188,30865
0,0.0,0,0,277,649.9,97,30155,1,1.2,0,99,91,113.6,70,1207,369,764.8,188,30865
0,0.0,0,0,426,649.8,97,30155,1,1.2,0,99,88,113.6,70,1207,515,764.6,188,30865
0,0.0,0,0,434,649.6,97,30155,1,1.2,0,99,96,113.6,70,1207,531,764.5,188,30865
0,0.0,0,0,5636,652.5,97,30155,1,1.2,0,99,97,113.6,70,1207,5734,767.3,188,30865
0,0.0,0,0,4642,654.7,97,30155,1,1.2,0,99,137,113.6,70,1207,4780,769.6,188,30865
0,0.0,0,0,4050,656.6,97,30155,1,1.2,0,99,95,113.6,70,1207,4146,771.5,188,30865
0,0.0,0,0,2054,657.4,97,30155,1,1.2,0,99,143,113.6,70,1207,2198,772.3,188,30865
0,0.0,0,0,1056,657.6,97,30155,0,1.2,0,99,195,113.7,70,1207,1251,772.5,188,30865
0,0.0,0,0,3065,659.0,97,30155,1,1.2,0,99,185,113.7,70,1207,3251,773.9,188,30865
0,0.0,0,0,507,658.9,97,30155,0,1.2,0,99,97,113.7,70,1207,604,773.8,188,30865
0,0.0,0,0,307,658.7,97,30155,1,1.2,0,99,85,113.7,70,1207,393,773.6,188,30865
0,0.0,0,0,224,658.5,97,30155,1,1.2,0,99,90,113.7,70,1207,315,773.4,188,30865
0,0.0,0,0,210,658.2,97,30155,1,1.2,0,99,104,113.7,70,1207,315,773.1,188,30865
0,0.0,0,0,468,658.1,97,30155,1,1.2,0,99,92,113.7,70,1207,561,773.0,188,30865
0,0.0,0,0,246,657.9,97,30155,1,1.2,0,99,95,113.6,70,1207,342,772.8,188,30865
0,0.0,0,0,12148,664.3,97,30155,1,1.2,0,99,95,113.6,70,1207,12244,779.2,188,30865
0,0.0,0,0,6916,667.8,97,30155,1,1.2,0,99,106,113.6,70,1207,7023,782.7,188,30865
0,0.0,0,0,11924,674.2,97,30155,1,1.2,0,99,144,113.7,70,1207,12069,789.0,188,30865
0,0.0,0,0,8922,678.8,97,30155,2,1.2,0,99,262,113.7,70,1207,9186,793.7,188,30865
0,0.0,0,0,14920,686.8,97,30155,1,1.2,0,99,268,113.8,70,1207,15189,801.8,188,30865
0,0.0,0,0,10917,692.5,97,30155,1,1.2,0,99,269,113.9,70,1207,11187,807.6,188,30865
0,0.0,0,0,7921,696.6,97,30155,2,1.2,0,99,262,114.0,70,1207,8185,811.8,188,30865
0,0.0,0,0,9923,701.7,97,30155,1,1.2,0,99,262,114.1,70,1207,10186,817.0,188,30865
0,0.0,0,0,4933,704.1,97,30155,1,1.2,0,99,401,114.2,70,1207,5335,819.5,188,30865
0,0.0,0,0,5926,707.0,97,30155,1,1.2,0,99,407,114.4,70,1207,6334,822.6,188,30865
0,0.0,0,0,12922,713.8,97,30155,0,1.2,0,99,416,114.6,70,1207,13338,829.6,188,30865
0,0.0,0,0,13921,721.2,97,30155,1,1.2,0,99,416,114.7,70,1207,14338,837.2,188,30865
0,0.0,0,0,4264,723.2,97,30155,1,1.2,0,99,123,114.7,70,1207,4388,839.1,188,30865
0,0.0,0,0,1268,723.5,97,30155,1,1.2,0,99,166,114.8,70,1207,1435,839.5,188,30865
0,0.0,0,0,2258,724.3,97,30155,1,1.2,0,99,277,114.9,70,1207,2536,840.4,188,30865
0,0.0,0,0,3272,725.8,97,30155,0,1.2,0,99,279,115.0,70,1207,3551,841.9,188,30865
0,0.0,0,0,606,725.7,97,30155,0,1.2,0,99,88,114.9,70,1207,694,841.8,188,30865
0,0.0,0,0,350,725.5,97,30155,1,1.2,0,99,92,114.9,70,1207,443,841.6,188,30865
0,0.0,0,0,254,725.2,97,30155,0,1.2,0,99,87,114.9,70,1207,341,841.3,188,30865
0,0.0,0,0,218,724.9,97,30155,1,1.2,0,99,91,114.9,70,1207,310,841.0,188,30865
0,0.0,0,0,434,724.8,97,30155,0,1.2,0,99,95,114.9,70,1207,529,840.9,188,30865
0,0.0,0,0,301,724.5,97,30155,0,1.2,0,99,80,114.9,70,1207,381,840.6,188,30865
0,0.0,0,0,324,724.3,97,30155,1,1.2,0,99,103,114.9,70,1207,428,840.4,188,30865
0,0.0,0,0,305,724.1,97,30155,1,1.2,0,99,82,114.8,70,1207,388,840.1,188,30865
0,0.0,0,0,2224,724.9,97,30155,1,1.2,0,99,93,114.8,70,1207,2318,841.0,188,30865
0,0.0,0,0,1224,725.2,97,30155,2,1.2,0,99,162,114.9,70,1207,1388,841.3,188,30865
0,0.0,0,0,573,725.1,97,30155,1,1.2,0,99,88,114.8,70,1207,662,841.2,188,30865
0,0.0,0,0,358,724.9,97,30155,3,1.2,0,99,112,114.8,70,1207,473,841.0,188,30865
0,0.0,0,0,223,724.6,97,30155,1,1.2,0,99,95,114.8,70,1207,319,840.7,188,30865
0,0.0,0,0,218,724.3,97,30155,1,1.2,0,99,94,114.8,70,1207,313,840.4,188,30865
0,0.0,0,0,262,724.1,97,30155,1,1.2,0,99,102,114.8,70,1207,365,840.1,188,30865
0,0.0,0,0,391,723.9,97,30155,1,1.2,0,99,82,114.8,70,1207,474,839.9,188,30865
0,0.0,0,0,326,723.7,97,30155,1,1.2,0,99,85,114.8,70,1207,412,839.7,188,30865
0,0.0,0,0,597,723.6,97,30155,1,1.2,0,99,96,114.8,70,1207,694,839.6,188,30865
0,0.0,0,0,235,723.3,97,30155,2,1.2,0,99,95,114.8,70,1207,332,839.3,188,30865
0,0.0,0,0,285,723.1,97,30155,1,1.2,0,99,118,114.8,70,1207,404,839.1,188,30865
0,0.0,0,0,667,723.1,97,30155,2,1.2,0,99,86,114.7,70,1207,755,839.0,188,30865
0,0.0,0,0,276,722.8,97,30155,1,1.2,0,99,87,114.7,70,1207,364,838.8,188,30865
0,0.0,0,0,281,722.6,97,30155,1,1.2,0,99,115,114.7,70,1207,397,838.5,188,30865
0,0.0,0,0,544,722.5,97,30155,1,1.2,0,99,86,114.7,70,1207,631,838.4,188,30865
0,0.0,0,0,502,722.4,97,30155,1,1.2,0,99,82,114.7,70,1207,585,838.3,188,30865
0,0.0,0,0,370,722.2,97,30155,2,1.2,0,99,87,114.7,70,1207,459,838.1,188,30865
0,0.0,0,0,199,721.9,97,30155,1,1.2,0,99,87,114.7,70,1207,287,837.8,188,30865
0,0.0,0,0,732,721.9,97,30155,1,1.2,0,99,118,114.7,70,1207,851,837.8,188,30865
0,0.0,0,0,379,721.7,97,30155,1,1.2,0,99,86,114.6,70,1207,466,837.6,188,30865
0,0.0,0,0,255,721.4,97,30155,2,1.2,0,99,109,114.6,70,1207,366,837.3,188,30865
0,0.0,0,0,234,721.2,97,30155,1,1.2,0,99,100,114.6,70,1207,335,837.0,188,30865
0,0.0,0,0,631,721.1,97,30155,1,1.2,0,99,86,114.6,70,1207,718,837.0,188,30865
0,0.0,0,0,823,721.2,97,30155,1,1.2,0,99,90,114.6,70,1207,914,837.0,188,30865
0,0.0,0,0,377,721.0,97,30155,1,1.2,0,99,95,114.6,70,1207,473,836.8,188,30865
0,0.0,0,0,361,720.8,97,30155,1,1.2,0,99,96,114.6,70,1207,458,836.6,188,30865
0,0.0,0,0,376,720.6,97,30155,2,1.2,0,99,98,114.6,70,1207,476,836.4,188,30865
0,0.0,0,0,203,720.3,97,30155,1,1.2,0,99,85,114.6,70,1207,289,836.1,188,30865
0,0.0,0,0,159,720.0,97,30155,1,1.2,0,99,112,114.6,70,1207,272,835.8,188,30865
0,0.0,0,0,376,719.8,97,30155,1,1.2,0,99,98,114.5,70,1207,475,835.6,188,30865
0,0.0,0,0,648,719.8,97,30155,0,1.2,0,99,96,114.5,70,1207,744,835.5,188,30865
0,0.0,0,0,226,719.5,97,30155,1,1.2,0,99,85,114.5,70,1207,312,835.3,188,30865
0,0.0,0,0,427,719.4,97,30155,1,1.2,0,99,95,114.5,70,1207,523,835.1,188,30865
0,0.0,0,0,330,719.2,97,30155,1,1.2,0,99,94,114.5,70,1207,425,834.9,188,30865
0,0.0,0,0,3589,720.7,97,30155,1,1.2,0,99,85,114.5,70,1207,3675,836.4,188,30865
0,0.0,0,0,1741,721.3,97,30155,1,1.2,0,99,96,114.5,70,1207,1838,837.0,188,30865
0,0.0,0,0,3736,722.9,97,30155,1,1.2,0,99,200,114.5,70,1207,3937,838.6,188,30865
0,0.0,0,0,2770,724.0,97,30155,0,1.2,0,99,240,114.6,70,1207,3010,839.8,188,30865
0,0.0,0,0,1084,724.2,97,30155,1,1.2,0,99,113,114.6,70,1207,1198,840.0,188,30865
0,0.0,0,0,221,723.9,97,30155,2,1.2,0,99,104,114.6,70,1207,327,839.7,188,30865
0,0.0,0,0,279,723.7,97,30155,1,1.2,0,99,214,114.6,70,1207,494,839.6,188,30865
0,0.0,0,0,470,723.6,97,30155,1,1.2,0,99,109,114.6,70,1207,580,839.4,188,30865
0,0.0,0,0,412,723.4,97,30155,1,1.2,0,99,104,114.6,70,1207,517,839.2,188,30865
0,0.0,0,0,312,723.2,97,30155,1,1.2,0,99,95,114.6,70,1207,408,839.0,188,30865
0,0.0,0,0,358,723.0,97,30155,1,1.2,0,99,89,114.6,70,1207,448,838.8,188,30865
0,0.0,0,0,451,722.8,97,30155,2,1.2,0,99,110,114.6,70,1207,563,838.6,188,30865
0,0.0,0,0,277,722.6,97,30155,1,1.2,0,99,97,114.6,70,1207,375,838.4,188,30865
0,0.0,0,0,369,722.4,97,30155,1,1.2,0,99,94,114.6,70,1207,464,838.2,188,30865
0,0.0,0,0,228,722.1,97,30155,1,1.2,0,99,79,114.6,70,1207,308,837.9,188,30865
0,0.0,0,0,261,721.9,97,30155,1,1.2,0,99,81,114.5,70,1207,343,837.6,188,30865
0,0.0,0,0,305,721.7,97,30155,1,1.2,0,99,96,114.5,70,1207,402,837.4,188,30865
0,0.0,0,0,398,721.5,97,30155,1,1.2,0,99,117,114.5,70,1207,516,837.2,188,30865
0,0.0,0,0,347,721.3,97,30155,1,1.2,0,99,90,114.5,70,1207,438,837.0,188,30865
0,0.0,0,0,405,721.1,97,30155,0,1.2,0,99,93,114.5,70,1207,498,836.8,188,30865
0,0.0,0,0,152,720.8,97,30155,1,1.2,0,99,76,114.5,70,1207,229,836.5,188,30865
0,0.0,0,0,349,720.6,97,30155,1,1.2,0,99,82,114.5,70,1207,432,836.3,188,30865
0,0.0,0,0,528,720.5,97,30155,0,1.2,0,99,96,114.5,70,1207,624,836.2,188,30865
0,0.0,0,0,287,720.3,97,30155,1,1.2,0,99,100,114.5,70,1207,388,835.9,188,30865
0,0.0,0,0,364,720.1,97,30155,0,1.2,0,99,100,114.4,70,1207,464,835.7,188,30865
0,0.0,0,0,393,719.9,97,30155,1,1.2,0,99,82,114.4,70,1207,476,835.5,188,30865
0,0.0,0,0,256,719.7,97,30155,1,1.2,0,99,82,114.4,70,1207,339,835.3,188,30865
0,0.0,0,0,161,719.4,97,30155,1,1.2,0,99,85,114.4,70,1207,247,835.0,188,30865
0,0.0,0,0,263,719.1,97,30155,0,1.2,0,99,78,114.4,70,1207,341,834.7,188,30865
0,0.0,0,0,2118,719.9,97,30155,1,1.2,0,99,92,114.4,70,1207,2211,835.4,188,30865
0,0.0,0,0,1112,720.1,97,30155,1,1.2,0,99,160,114.4,70,1207,1273,835.7,188,30865
0,0.0,0,0,287,719.8,97,30155,1,1.2,0,99,94,114.4,70,1207,382,835.4,188,30865
0,0.0,0,0,483,719.7,97,30155,0,1.2,0,99,86,114.4,70,1207,569,835.3,188,30865
0,0.0,0,0,2477,720.6,97,30155,1,1.2,0,99,144,114.4,70,1207,2622,836.2,188,30865
0,0.0,0,0,1483,721.1,97,30155,1,1.2,0,99,274,114.5,70,1207,1758,836.7,188,30865
0,0.0,0,0,292,720.8,97,30155,1,1.2,0,99,95,114.5,70,1207,388,836.5,188,30865
0,0.0,0,0,288,720.6,97,30155,1,1.2,0,99,82,114.4,70,1207,371,836.2,188,30865
0,0.0,0,0,261,720.4,97,30155,1,1.2,0,99,95,114.4,70,1207,357,836.0,188,30865
0,0.0,0,0,316,720.1,97,30155,1,1.2,0,99,96,114.4,70,1207,413,835.8,188,30865
0,0.0,0,0,402,720.0,97,30155,1,1.2,0,99,88,114.4,70,1207,491,835.6,188,30865
0,0.0,0,0,188,719.7,97,30155,1,1.2,0,99,103,114.4,70,1207,292,835.3,188,30865
0,0.0,0,0,348,719.5,97,30155,1,1.2,0,99,85,114.4,70,1207,434,835.1,188,30865
0,0.0,0,0,176,719.2,97,30155,0,1.2,0,99,239,114.4,70,1207,415,834.8,188,30865
0,0.0,0,0,245,718.9,97,30155,1,1.2,0,99,95,114.4,70,1207,341,834.6,188,30865
0,0.0,0,0,329,718.7,97,30155,1,1.2,0,99,104,114.4,70,1207,434,834.4,188,30865
0,0.0,0,0,275,718.5,97,30155,1,1.2,0,99,97,114.4,70,1207,373,834.1,188,30865
0,0.0,0,0,374,718.3,97,30155,1,1.2,0,99,101,114.4,70,1207,476,833.9,188,30865
0,0.0,0,0,315,718.1,97,30155,0,1.2,0,99,98,114.4,70,1207,413,833.7,188,30865
0,0.0,0,0,3917,719.8,97,30155,1,1.2,0,99,92,114.4,70,1207,4010,835.4,188,30865
0,0.0,0,0,1924,720.4,97,30155,1,1.2,0,99,163,114.4,70,1207,2088,836.1,188,30865
0,0.0,0,0,4918,722.7,97,30155,2,1.2,0,99,306,114.5,70,1207,5226,838.4,188,30865
